"","fare_amount","pickup_longitude","pickup_latitude","dropoff_longitude","dropoff_latitude","passenger_count","pickup_date","pickup_hour","pickup_month","pickup_year","pickup_day_of_week","pickup_day","trip_distance"
"12843",8.5,-73.885237,40.773005,-73.952348,40.772748,2,"611",4,9,2010,7,4,3.51553963519242
"12844",5.3,-73.992005,40.750048,-73.982003,40.747295,1,"965",20,8,2011,6,26,0.557649612453182
"12845",11,-73.953729,40.778856,-73.984367,40.765631,1,"1850",21,1,2014,3,28,1.84733378701404
"12846",8.5,-73.981818,40.773225,-73.981337,40.758975,1,"1874",11,2,2014,6,21,0.986004879232288
"12847",11.3,-73.9772,40.7516,-73.9561,40.7721,2,"1048",18,11,2011,6,18,1.79799587391103
"12848",16.9,-73.986127,40.717632,-73.986127,40.717632,5,"97",23,4,2009,3,7,0
"12849",5.3,-73.968598,40.762503,-73.981578,40.76457,3,"453",5,3,2010,3,30,0.694898390146615
"12850",7.3,-73.987087,40.765642,-73.980898,40.744905,1,"779",6,2,2011,1,20,1.47059363011886
"12851",8.1,-74.005072,40.737551,-73.977692,40.750167,1,"836",7,4,2011,3,19,1.67940884338427
"12852",5.3,-73.995361,40.725137,-73.983036,40.731512,1,"849",5,5,2011,2,2,0.782200741678924
"12853",5.7,-74.002415,40.726584,-74.005736,40.740199,1,"910",20,7,2011,7,2,0.957711099931608
"12854",7,-74.000421,40.728846,-74.006432,40.739182,4,"1477",0,1,2013,1,20,0.781290179463258
"12855",7.7,-73.980401,40.765948,-73.951417,40.781066,1,"335",20,12,2009,3,1,1.84354507418276
"12856",5.7,-74.001888,40.739537,-73.98349,40.738425,3,"969",3,8,2011,4,31,0.967302228853116
"12857",7.5,-73.995494,40.742479,-73.987754,40.74991,1,"1760",17,10,2013,4,30,0.65476932598855
"12858",5.3,-73.940986,40.712001,-73.949042,40.724289,1,"1119",21,1,2012,7,28,0.949118496644522
"12859",20.98,-73.976932,40.751872,-73.872643,40.77433,2,"1387",6,10,2012,2,22,5.68034476199563
"12860",8.5,-73.977519,40.734009,-73.972535,40.757463,1,"1318",8,8,2012,3,14,1.64322024215515
"12861",11.5,-73.967268,40.763048,-73.95436,40.789752,1,"1564",18,4,2013,4,17,1.96699169948018
"12862",4.5,-73.96913,40.754077,-73.982062,40.747282,1,"72",17,3,2009,6,13,0.824693599133685
"12863",7.3,-73.949003,40.77658,-73.971763,40.786398,2,"419",18,2,2010,4,24,1.3719612927175
"12864",8.1,-73.988761,40.693614,-74.003415,40.706198,1,"1081",16,12,2011,4,21,1.16112667883713
"12865",5.3,-73.959132,40.761279,-73.963326,40.770818,3,"1306",17,8,2012,5,2,0.695440769896602
"12866",15,-73.944383,40.794863,-73.951442,40.825881,1,"1693",5,8,2013,7,24,2.1771333241699
"12867",10.5,-73.97492981,40.7531662,-73.98098755,40.73388672,5,"2230",22,2,2015,6,13,1.37084192222789
"12868",6.1,-73.97535,40.754292,-73.965023,40.752378,1,"294",13,10,2009,4,21,0.557081756492381
"12869",9.3,-74.00233,40.72418,-73.978863,40.740849,1,"421",22,2,2010,6,26,1.68593781094763
"12870",11.5,-73.972347,40.793632,-73.942442,40.816972,1,"1386",7,10,2012,1,21,2.24900599106435
"12871",6.5,-73.971067,40.758252,-73.989412,40.741407,1,"1725",17,9,2013,4,25,1.51054727139906
"12872",15,-73.963926,40.808233,-73.987578,40.762832,3,"1991",18,6,2014,4,18,3.37589966907268
"12873",16.5,-74.015708,40.711657,-73.980577,40.760502,1,"1500",15,2,2013,3,12,3.84780536432218
"12874",4.5,-73.958962,40.780863,-73.948903,40.77752,1,"1836",19,1,2014,3,14,0.575383756142969
"12875",11,-73.993798,40.718248,-73.991727,40.749172,2,"2021",0,7,2014,6,18,2.14178800801137
"12876",4.1,-73.917378,40.771293,-73.924072,40.77656,5,"488",6,5,2010,3,4,0.505652862690832
"12877",4.9,-73.958769,40.7752,-73.955142,40.784349,1,"645",2,10,2010,6,8,0.660742389992127
"12878",18.01,-73.981944,40.777956,-73.921255,40.834157,1,"1637",0,6,2013,7,29,5.02084517406229
"12879",3.5,-73.978711,40.744779,-73.974374,40.75171,1,"1824",7,1,2014,5,2,0.530563496829594
"12880",7.3,-73.960983,40.760803,-73.983035,40.763238,5,"533",8,6,2010,6,18,1.1675576615842
"12881",7.7,-73.970102,40.76558,-73.953322,40.778605,1,"664",14,10,2010,4,27,1.25871081558631
"12882",5.3,-73.983917,40.762298,-73.984738,40.774404,1,"928",11,7,2011,4,20,0.838484597035095
"12884",13,-73.987581,40.750553,-73.972313,40.75694,1,"1946",13,5,2014,1,4,0.91389859162936
"12885",3.7,-73.975332,40.749702,-73.972178,40.755247,1,"153",17,6,2009,3,2,0.417642508768841
"12886",10.9,-73.988246,40.731936,-73.956547,40.717123,1,"285",1,10,2009,2,12,1.95220988760371
"12887",8.9,-73.983895,40.755593,-73.991583,40.738887,3,"361",18,12,2009,1,27,1.22378257978037
"12888",7.3,-73.94977,40.772,-73.954503,40.789063,3,"678",22,11,2010,4,10,1.20601368717175
"12889",6.1,-73.9807,40.7507,-73.9818,40.7423,2,"1089",17,12,2011,5,29,0.583886545101142
"12890",6.1,-73.955453,40.782882,-73.964062,40.792242,5,"1253",18,6,2012,1,10,0.788960022705987
"12891",8.1,-74.005663,40.75087,-73.995092,40.749952,5,"626",17,9,2010,1,19,0.557558562795245
"12892",13.3,-74.01259,40.71511,-73.953772,40.71273,1,"976",20,9,2011,4,7,3.08820355268043
"12893",15.5,-73.992515,40.714165,-73.995692,40.759422,1,"2057",7,8,2014,7,23,3.13488482507054
"12894",8.5,-73.990163,40.737052,-73.994338,40.754911,1,"2093",0,9,2014,1,28,1.25454531240424
"12895",3.7,-73.990078,40.714868,-73.993512,40.719148,1,"567",3,7,2010,5,22,0.346494958753333
"12896",11.5,-73.9957428,40.76935577,-73.99399567,40.74255753,1,"2273",15,3,2015,7,28,1.85591277365733
"12897",5.7,-73.971458,40.763643,-73.956615,40.76686,5,"364",21,12,2009,4,30,0.808826445833577
"12898",15.5,-74.004182,40.707677,-73.986142,40.743702,1,"1727",20,9,2013,6,27,2.66528152224986
"12899",4.5,-74.001408,40.730892,-74.005573,40.72596,1,"150",11,5,2009,7,30,0.405028337186759
"12900",8.5,-73.98394012,40.75982285,-73.9892807,40.74200439,3,"2280",20,4,2015,7,4,1.26388724488348
"12901",9.7,-74.015498,40.711614,-73.992074,40.699555,1,"983",18,9,2011,4,14,1.48472715840458
"12902",18.5,-73.965333,40.760184,-73.901034,40.713965,1,"1716",0,9,2013,2,16,4.64518745898155
"12903",8,-74.00128174,40.72122574,-74.01422119,40.71390533,1,"2336",15,5,2015,7,30,0.846516952631177
"12904",9,-73.987048,40.729506,-74.011631,40.707843,1,"39",4,2,2009,1,8,1.97643968367731
"12905",11.3,-73.954458,40.774582,-73.974368,40.7617,5,"181",15,6,2009,3,30,1.37181828259919
"12906",6.5,-73.970627,40.755939,-73.954504,40.767075,1,"453",15,3,2010,3,30,1.14319357792039
"12907",6.5,-73.986308,40.76411,-73.992405,40.76919,1,"1156",22,3,2012,2,5,0.474864506384092
"12908",18,-73.979637,40.781405,-73.933622,40.849352,1,"1768",2,11,2013,5,7,5.28130095291286
"12909",9,-73.982443,40.747538,-73.986915,40.768657,4,"2181",22,12,2014,5,25,1.47948849212529
"12910",13.5,-73.98176575,40.76709747,-73.95640564,40.7641983,1,"2360",7,6,2015,3,23,1.34363979985966
"12911",15.3,-73.991615,40.770232,-73.999445,40.723508,1,"500",11,5,2010,1,16,3.25787574300441
"12912",11.5,-73.979297,40.72766,-73.958007,40.760582,1,"1890",20,3,2014,1,9,2.53587316071868
"12913",6.9,-73.973651,40.748065,-73.990896,40.739813,1,"337",8,12,2009,5,3,1.06890626832705
"12914",10.5,-73.985295,40.778565,-73.951066,40.777532,1,"1625",20,6,2013,2,17,1.7943112159204
"12916",3.73,-73.652179,40.80169,-73.652179,40.80169,1,"976",1,9,2011,4,7,0
"12917",3.5,-73.953992,40.779432,-73.948802,40.783337,1,"1443",23,12,2012,2,17,0.383215714660015
"12918",4.5,-73.987357,40.721754,-73.990294,40.714291,1,"518",0,6,2010,5,3,0.53869569841216
"12919",7.7,-73.996238,40.739638,-73.98616,40.759042,1,"796",20,3,2011,4,9,1.44234748860106
"12920",4.5,-73.987945,40.755281,-73.986945,40.74471,2,"1198",23,4,2012,2,16,0.733078982598317
"12921",17.5,-73.967872,40.761357,-73.966445,40.789337,1,"1969",12,5,2014,3,27,1.93683978740753
"12922",5.08,-73.785812,40.644108,-73.992555,40.756628,3,"463",13,4,2010,6,9,13.3461047857533
"12923",8.1,-74.007477,40.743348,-74.004348,40.721735,2,"1007",20,10,2011,7,8,1.50395610650676
"12924",12.5,-73.982872,40.767768,-74.005012,40.729735,1,"1063",15,12,2011,7,3,2.87523657761188
"12925",4.5,-73.95875,40.775019,-73.968373,40.764859,1,"475",10,4,2010,4,21,0.864878954285157
"12926",4.9,-73.9669,40.8042,-73.9723,40.7932,1,"982",18,9,2011,3,13,0.811719397334612
"12927",9.7,-73.97067,40.796287,-73.97207,40.763755,1,"1010",0,10,2011,3,11,2.25145647134824
"12928",4.9,-73.959238,40.771542,-73.951713,40.766362,3,"1017",15,10,2011,3,18,0.532711531955062
"12929",6.1,-74.004551,40.739415,-74.004308,40.721808,2,"143",22,5,2009,7,23,1.21795555407201
"12930",6.9,-73.970722,40.796582,-73.956613,40.784636,1,"231",8,8,2009,4,19,1.10848338159664
"12931",11.26,-73.919721,40.746725,-73.992527,40.750355,1,"593",9,8,2010,3,17,3.82346760988987
"12932",5.5,-73.98867,40.722525,-73.988732,40.730965,2,"1882",20,3,2014,7,1,0.583809962930476
"12933",5.5,-74.00900269,40.71369553,-74.00674438,40.70601654,1,"2288",0,4,2015,1,12,0.544199613587222
"12934",7.7,-73.95536,40.772985,-73.976148,40.744588,1,"230",7,8,2009,3,18,2.24600631109442
"12935",6.9,-74.07683,40.87662,-74.000703,40.729207,1,"391",17,1,2010,3,26,10.948057265755
"12936",14.9,-73.98942,40.758657,-73.999748,40.714075,1,"701",8,12,2010,6,3,3.13091858256609
"12937",9.7,-73.98346,40.726077,-74.00358,40.747678,1,"846",12,4,2011,6,29,1.82880355137036
"12938",10.9,-73.982978,40.739739,-73.978243,40.76294,1,"1230",9,5,2012,6,18,1.62389668726567
"12939",4.5,-73.968439,40.767545,-73.98206,40.772173,1,"105",22,4,2009,4,15,0.782064483308003
"12940",4.9,-73.97491,40.741782,-73.984184,40.737681,1,"147",16,5,2009,4,27,0.562767978535925
"12942",18.08,-73.964287,40.807575,-73.790487,40.646756,1,"1022",14,10,2011,1,23,14.3785676257822
"12943",22.1,-73.776795,40.645282,-73.897587,40.645597,1,"1150",10,2,2012,3,28,6.33963963448913
"12944",10.5,-73.989143,40.763292,-73.974989,40.755471,1,"1343",10,9,2012,7,8,0.917938017157485
"12945",19.32,-73.980102,40.677005,-73.932162,40.76468,1,"1413",3,11,2012,7,17,6.56467502678098
"12946",5,-73.966272,40.762225,-73.955997,40.776302,1,"1961",21,5,2014,2,19,1.11258948330374
"12947",5.5,-73.97826385,40.74550247,-73.99128723,40.75019073,4,"2336",2,5,2015,7,30,0.755593718393575
"12948",6.1,-73.955297,40.768537,-73.96485,40.764815,1,"1062",19,12,2011,6,2,0.562802563727796
"12949",4,-73.992221,40.728911,-73.994142,40.735257,1,"1492",16,2,2013,2,4,0.450357748936047
"12950",22,-74.001197,40.73133,-73.917322,40.754242,1,"1775",0,11,2013,5,14,4.67261626447505
"12951",6.5,-73.96806,40.771004,-73.980783,40.75953,3,"178",17,6,2009,7,27,1.03643204190093
"12952",6.1,-73.977527,40.779305,-73.985568,40.758209,1,"188",6,7,2009,3,7,1.51880960418131
"12953",4.5,-73.994064,40.750894,-73.98439,40.761618,1,"513",6,5,2010,7,29,0.898430723899643
"12955",11.7,-73.9992,40.739268,-73.97681,40.78756,1,"632",3,9,2010,7,25,3.54036994000124
"12956",4.9,-73.983356,40.766085,-73.966288,40.761882,1,"880",2,6,2011,5,2,0.940271298675594
"12957",8,-73.943318,40.793427,-73.961152,40.799242,1,"1880",14,2,2014,5,27,1.01681223666438
"12958",5.7,-73.988286,40.745929,-74.004727,40.742013,2,"1256",7,6,2012,4,13,0.903183602611956
"12959",8.5,-73.98615265,40.76205826,-73.97257996,40.78073502,1,"2266",12,3,2015,7,21,1.47461350461138
"12960",4.5,-73.98511,40.741875,-73.986828,40.733963,1,"791",12,3,2011,6,4,0.554636444638911
"12961",13.7,-74.007215,40.703843,-73.980798,40.746803,5,"788",8,3,2011,3,1,3.27840245342829
"12962",11.7,-73.95274,40.772423,-73.97176,40.800483,1,"1038",16,11,2011,3,8,2.18162308504338
"12963",3.7,-73.955456,40.779447,-73.962194,40.773033,2,"1260",18,6,2012,1,17,0.566923503550999
"12964",5,-74.001647,40.737517,-73.996972,40.74724,4,"2089",21,9,2014,4,24,0.715783827003606
"12965",15.7,-74.006309,40.712042,-73.976491,40.787382,1,"105",0,4,2009,4,15,5.4405252779682
"12966",6,-73.953388,40.809712,-73.961737,40.798215,1,"1973",18,5,2014,7,31,0.907483413618038
"12967",9.7,-74.0114,40.708552,-73.989094,40.721533,2,"247",20,9,2009,6,4,1.47441944315217
"12968",7.5,-73.962068,40.77615,-73.980156,40.770829,2,"1538",17,3,2013,6,22,1.01647567838604
"12969",8.5,-73.957511,40.773916,-73.964284,40.758229,1,"1698",20,8,2013,5,29,1.14162352122899
"12970",9.5,-73.96174622,40.75564194,-73.97519684,40.75116348,1,"2201",9,1,2015,4,14,0.76986844085264
"12971",15,-73.99571,40.68749,-73.98877,40.72268,1,"2176",12,12,2014,7,20,2.46117054473269
"12972",15.7,-74.01588,40.711243,-73.980943,40.744836,1,"310",23,11,2009,6,6,2.95858065304016
"12973",9.7,-73.965056,40.80659,-73.982512,40.77474,2,"808",9,3,2011,2,21,2.38522101774222
"12974",12.1,-74.004457,40.707287,-74.004457,40.707287,1,"881",14,6,2011,6,3,0
"12975",3.3,-73.993578,40.727841,-73.988773,40.731168,1,"1095",19,1,2012,4,4,0.34116964104742
"12976",9.64,-73.788471,40.647434,-73.947947,40.721091,1,"1156",1,3,2012,2,5,9.794458136822
"12977",10.1,-73.957575,40.773766,-73.970648,40.796732,1,"1289",15,7,2012,2,16,1.72984266512513
"12978",8.5,-74.00684,40.711905,-73.986518,40.703022,1,"1590",10,5,2013,2,13,1.23004175061483
"12979",17,-73.98314,40.763216,-74.005403,40.739949,1,"1418",3,11,2012,5,22,1.98772946828679
"12980",8.6,-73.812145,40.695377,-73.983847,40.756527,1,"1276",17,7,2012,3,3,9.94500030195238
"12981",8,-73.994543,40.74033,-73.990481,40.758742,1,"1603",17,5,2013,1,26,1.29123645865933
"12982",6.1,-73.997947,40.740922,-73.992547,40.753355,1,"698",9,11,2010,3,30,0.905359944857793
"12983",4.9,-73.97773,40.742403,-73.988449,40.727526,1,"1168",19,3,2012,7,17,1.1724281807594
"12985",20,-73.967524,40.76296,-73.995834,40.753954,1,"1956",12,5,2014,4,14,1.60879634701636
"12986",5.5,-73.97808075,40.72522736,-73.98767853,40.72131348,1,"2219",2,2,2015,2,2,0.571349995334852
"12987",14.29,-73.988748,40.737233,-73.784553,40.666245,5,"113",22,4,2009,5,23,11.7800213661117
"12988",6.1,-73.963059,40.775385,-73.97699,40.774831,2,"212",13,7,2009,6,31,0.730732543400095
"12989",17.7,-73.980927,40.764313,-73.939358,40.848718,1,"250",4,9,2009,2,7,6.23082513290764
"12990",6.1,-73.999318,40.744021,-74.004418,40.755775,1,"860",6,5,2011,6,13,0.855828954735541
"12991",10,-73.972357,40.765227,-73.970513,40.783662,5,"1710",18,9,2013,3,10,1.2788154785532
"12992",16,-73.969611,40.760767,-73.992093,40.729107,1,"1935",19,4,2014,4,23,2.48675665346134
"12993",3.3,-73.981047,40.747185,-73.978195,40.751815,2,"29",10,1,2009,5,29,0.353414724882487
"12994",4.5,-74.000787,40.737118,-74.008808,40.738772,1,"251",1,9,2009,3,8,0.435677230280897
"12995",3.7,-73.961831,40.771154,-73.961406,40.777501,1,"947",20,8,2011,2,8,0.439590674883939
"12996",8.5,-73.95184,40.769602,-73.97366,40.751247,1,"1128",11,2,2012,2,6,1.70847977632642
"12997",7,-73.980547,40.763902,-73.977057,40.749802,2,"1844",20,1,2014,4,22,0.992301663806338
"12998",3.3,-73.984407,40.755543,-73.980398,40.755087,5,"135",7,5,2009,6,15,0.21241499938102
"12999",17.02,-73.783407,40.648582,-73.965217,40.630438,1,"229",13,8,2009,2,17,9.62506878558484
"13000",6.9,-74.011295,40.716418,-74.008919,40.737581,1,"430",0,3,2010,1,7,1.46914893331357
"13001",10.9,-74.015087,40.709662,-74.015087,40.709662,2,"789",18,3,2011,4,2,0
"13002",18,-73.98199463,40.77259445,-73.95429993,40.80393982,1,"2318",11,5,2015,3,12,2.60857865403778
"13003",4.5,-73.992913,40.746375,-74.000723,40.737257,1,"681",16,11,2010,7,13,0.751871743582726
"13004",4.9,-74.00291,40.731062,-73.993185,40.722833,1,"1214",20,5,2012,4,2,0.76411415407897
"13005",14.5,-73.962136,40.763623,-74.000893,40.721772,1,"104",11,4,2009,3,14,3.5363498745649
"13006",7.3,-73.983689,40.760105,-73.9922,40.735396,2,"887",1,6,2011,5,9,1.76637369345931
"13007",9.7,-73.944907,40.775075,-73.977627,40.745402,1,"1290",23,7,2012,3,17,2.67425071856549
"13008",14,-73.956033,40.78453,-73.976622,40.759187,1,"2165",7,12,2014,3,9,2.05820958883269
"13010",10.5,-73.995068,40.739701,-74.001298,40.720246,1,"2110",15,10,2014,4,15,1.38477190340358
"13011",10.67,-73.7895,40.6469,-73.9914,40.75,2,"1073",10,12,2011,3,13,12.7657519173408
"13012",10.1,-73.974974,40.756408,-73.954231,40.78455,1,"488",17,5,2010,3,4,2.22935345442691
"13013",5.3,-73.992698,40.73018,-73.987758,40.721294,1,"1301",11,7,2012,7,28,0.6669742315257
"13015",5.5,-73.981987,40.755402,-73.973742,40.760747,6,"1712",14,9,2013,5,12,0.568605260568058
"13017",4.1,-73.949867,40.777465,-73.950815,40.78021,1,"253",12,9,2009,5,10,0.196259033053159
"13018",17.46,-73.97206,40.755356,-73.783249,40.643833,1,"682",4,11,2010,1,14,12.5517392736695
"13019",6.5,-73.961919,40.767719,-73.958177,40.778962,1,"2014",10,7,2014,6,11,0.802009256849235
"13020",17.71,-73.87483,40.774137,-74.016001,40.715069,1,"605",16,8,2010,1,29,8.45139751090294
"13021",10.1,-73.954203,40.7813,-73.992718,40.747894,1,"692",1,11,2010,4,24,3.06771984704921
"13022",6.5,-74.002362,40.739867,-73.987818,40.738437,5,"1468",17,1,2013,6,11,0.768640162612243
"13023",22,-73.962278,40.77908,-73.985901,40.758446,1,"1963",14,5,2014,4,21,1.88906565476185
"13024",6.5,-73.988567,40.745328,-73.975036,40.756953,1,"540",15,6,2010,6,25,1.0720615771228
"13025",16.43,-73.967672,40.788477,-73.895879,40.704201,1,"925",6,7,2011,1,17,6.9380711405222
"13026",6.1,-73.96437,40.76053,-73.951452,40.769972,6,"1090",16,12,2011,6,30,0.940512336733048
"13027",16.5,-74.004545,40.742047,-73.99072,40.693102,1,"1857",19,2,2014,3,4,3.4622768595137
"13028",11,-73.991067,40.71767,-73.957135,40.720247,1,"2042",10,8,2014,6,8,1.78781980505475
"13029",6.1,-74.01217,40.758613,-74.017192,40.75871,1,"993",19,9,2011,7,24,0.263210673651496
"13030",4.5,-73.982117,40.770408,-73.980057,40.762155,0,"1123",21,2,2012,4,1,0.58097742373004
"13031",6.5,-73.987623,40.76465,-73.965835,40.75734,5,"1413",2,11,2012,7,17,1.24850434503849
"13032",5.5,-73.994885,40.724965,-73.984142,40.725287,3,"1689",21,8,2013,3,20,0.563598177430349
"13033",-3,-73.995062,40.740755,-73.995885,40.741357,4,"1699",8,8,2013,6,30,0.0599527403108977
"13034",7.3,-73.957482,40.776865,-73.976138,40.75134,1,"1162",17,3,2012,1,11,2.01806263871359
"13035",11.4,-73.972026,40.761213,-74.001162,40.726687,1,"22",20,1,2009,5,22,2.83458617666024
"13036",8.6,-73.95983,40.773748,-73.969508,40.79197,1,"84",0,3,2009,4,25,1.35853518797047
"13037",6.5,-73.988992,40.73787,-73.998318,40.722855,1,"240",8,8,2009,6,28,1.14788948089324
"13039",11,-73.913642,40.778283,-73.939763,40.752585,1,"1801",7,12,2013,3,10,2.2432913713664
"13040",17.5,-73.972757,40.756297,-73.987728,40.721282,5,"1882",10,3,2014,7,1,2.5459368687517
"13041",6.5,-73.962391,40.767469,-73.959689,40.779619,1,"62",11,3,2009,3,3,0.852259397267138
"13042",6.5,-73.99158,40.748928,-73.978685,40.740955,6,"303",21,10,2009,6,30,0.872244511988824
"13043",7.7,-74.008523,40.714373,-74.00742,40.741143,2,"629",0,9,2010,4,22,1.85260274268424
"13044",4.9,-73.964653,40.791388,-73.957373,40.783565,1,"999",6,9,2011,6,30,0.661950000399363
"13045",8.5,-73.98294067,40.75827408,-73.98503113,40.73625565,2,"2213",18,1,2015,3,27,1.52696539630338
"13047",4.9,-73.980964,40.779746,-73.979101,40.79021,1,"705",19,12,2010,3,7,0.730349475981429
"13048",14.1,-73.9939,40.751875,-73.914742,40.760052,1,"1211",1,4,2012,1,29,4.18599977574456
"13049",18.54,-73.962372,40.779148,-73.999718,40.724507,1,"1493",13,2,2013,3,5,4.25612656045398
"13050",9,-73.983222,40.77342,-73.964411,40.754714,1,"1734",22,10,2013,6,4,1.6264783963225
"13052",5.3,-73.965723,40.7687,-73.973702,40.757567,5,"504",10,5,2010,5,20,0.876222943099608
"13053",7.3,-73.999904,40.761457,-73.987474,40.744596,1,"857",17,5,2011,3,10,1.33583039429611
"13054",7.3,-74.003755,40.725487,-73.985043,40.741042,1,"892",23,6,2011,3,14,1.45588445990686
"13055",15.7,-73.973462,40.79192,-73.916378,40.846993,1,"403",21,2,2010,2,8,4.84157691339134
"13056",16.92,-73.977702,40.744847,-73.870488,40.773675,2,"971",4,9,2011,6,2,5.96079839216211
"13057",13.5,-73.985025,40.723942,-73.991246,40.749354,2,"1388",10,10,2012,3,23,1.78775114482886
"13058",10,-73.976585,40.759077,-73.988875,40.753342,1,"1412",9,11,2012,6,16,0.756333574883534
"13059",9,-73.948035,40.778647,-73.969572,40.790002,1,"1714",8,9,2013,7,14,1.37450165113346
"13060",7.5,-73.988775,40.738045,-73.983062,40.755887,1,"2004",11,7,2014,3,1,1.26993755832865
"13061",4.5,-73.978396,40.753219,-73.971284,40.755373,2,"96",13,4,2009,2,6,0.40133553871954
"13062",10.1,-73.990137,40.76654,-73.95873,40.780732,1,"510",16,5,2010,4,26,1.91580404182463
"13064",11,-73.971891,40.757409,-73.986518,40.755116,1,"1677",8,8,2013,5,8,0.782642013113694
"13065",5,-74.014299,40.702919,-74.011024,40.71351,1,"1808",19,12,2013,3,17,0.752444290761364
"13066",14.1,-73.986852,40.745093,-74.013735,40.71471,1,"728",6,12,2010,6,31,2.53030238408187
"13067",17.1,-73.962487,40.762972,-73.870577,40.77226,2,"1344",7,9,2012,1,9,4.85760143078732
"13068",10.5,-73.97848511,40.74531174,-73.99597931,40.76085281,1,"2315",20,5,2015,7,9,1.4127608752895
"13069",6,-73.982023,40.772625,-73.980885,40.782572,1,"1880",15,2,2014,5,27,0.690618417126631
"13070",4.5,-73.978325,40.763392,-73.966963,40.76419,1,"617",9,9,2010,6,10,0.597814063402189
"13071",11.1,-73.790173,40.644177,-73.949815,40.796043,1,"1880",11,2,2014,5,27,13.4310037867786
"13072",4.5,-73.980149,40.749538,-73.97709,40.743501,1,"214",16,8,2009,1,2,0.447295760785734
"13073",5.3,-73.989522,40.752264,-74.000514,40.758471,1,"774",8,2,2011,3,15,0.718367708196826
"13074",9.5,-73.976962,40.757937,-74.000186,40.748197,2,"1983",20,6,2014,3,10,1.39096280596196
"13075",12.5,-73.946157,40.77312,-73.989294,40.726514,1,"630",15,9,2010,5,23,3.93729536584949
"13076",19.12,-73.863,40.768752,-73.99587,40.764717,1,"1278",16,7,2012,5,5,6.96640334273572
"13077",10,-74.002742,40.73394,-73.994935,40.750175,2,"1595",17,5,2013,7,18,1.19519855042138
"13078",6.5,-73.983748,40.743757,-74.004275,40.741395,2,"1637",1,6,2013,7,29,1.08809798225096
