fare_amount,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,pickup_date,pickup_day,pickup_hour,pickup_month,pickup_year,pickup_day_of_week,trip_distance
11.5,-73.98363495,40.74399567,-73.98891449,40.72100067,1.0,2330.0,25.0,19.0,5.0,2015.0,1,1.6126672195199094
14.07,-73.795895,40.673445,-73.982108,40.716696999999996,1.0,995.0,27.0,16.0,9.0,2011.0,2,10.202420873873116
4.5,-73.97193299999999,40.786398,-73.95718000000001,40.779948,1.0,814.0,28.0,4.0,3.0,2011.0,1,0.8912471040660639
12.1,-73.98978699999999,40.748062,-73.950357,40.783902000000005,1.0,1217.0,6.0,3.0,5.0,2012.0,0,3.2232909952970457
5.7,-73.988578,40.744593,-73.99301700000001,40.754635,5.0,561.0,17.0,23.0,7.0,2010.0,6,0.7317062290432609
5.3,-73.990187,40.761277,-73.954545,40.769365,1.0,1255.0,13.0,22.0,6.0,2012.0,3,1.9470847614553872
9.0,-73.95291999999999,40.782583,-73.969476,40.758621000000005,1.0,1821.0,31.0,8.0,12.0,2013.0,2,1.8685725913326177
12.9,-73.981125,40.761065,-74.007023,40.729382,5.0,410.0,16.0,8.0,2.0,2010.0,2,2.5748638863501387
4.5,-73.96799200000001,40.763222,-73.963732,40.771558,1.0,513.0,30.0,1.0,5.0,2010.0,0,0.6175970975123026
11.3,-73.948032,40.770445,-73.991215,40.75,5.0,593.0,18.0,6.0,8.0,2010.0,3,2.6651311922844574
9.7,-74.003819,40.748288,-73.970318,40.757437,1.0,611.0,5.0,22.0,9.0,2010.0,0,1.863921936385611
9.5,-73.96642,40.753694,-73.976827,40.756654,1.0,1640.0,3.0,7.0,7.0,2013.0,3,0.5818176898203551
7.5,-73.97504425,40.76074982,-73.99192047,40.75409317,1.0,2203.0,17.0,18.0,1.0,2015.0,6,0.9958226696607918
11.7,-73.996993,40.72056,-73.979473,40.76425,5.0,105.0,16.0,3.0,4.0,2009.0,4,3.154938156040303
6.1,-73.966365,40.762253,-73.980905,40.761921,2.0,732.0,5.0,21.0,1.0,2011.0,3,0.761269946906985
18.13,-73.78621,40.640172,-73.939932,40.708496999999994,5.0,1525.0,10.0,18.0,3.0,2013.0,0,9.336751316594745
7.0,-73.97685242,40.73907852,-73.97586059999999,40.74883270000001,1.0,2226.0,10.0,9.0,2.0,2015.0,2,0.6759456324085468
7.3,-74.00957199999999,40.734215,-74.006537,40.75147,1.0,706.0,9.0,12.0,12.0,2010.0,4,1.2027449759760707
15.14,-73.871268,40.773821999999996,-73.971453,40.630927,1.0,762.0,4.0,12.0,2.0,2011.0,5,11.181068232509547
8.9,-73.986237,40.734761,-74.000966,40.707564,1.0,876.0,30.0,9.0,5.0,2011.0,1,2.031261082034034
8.37,-73.9783,40.762,-73.8613,40.7681,1.0,1026.0,28.0,15.0,10.0,2011.0,5,6.137196446209795
10.5,-73.988827,40.736792,-73.962182,40.759267,5.0,1447.0,22.0,1.0,12.0,2012.0,6,2.087255323047135
7.5,-73.974362,40.750837,-73.99054100000001,40.753237,1.0,1462.0,6.0,17.0,1.0,2013.0,0,0.8629092837387435
14.0,-73.9828186,40.76926041,-73.98993683,40.73942566,3.0,2236.0,20.0,9.0,2.0,2015.0,5,2.0947790325927693
4.1,-73.9889,40.740117,-73.99537,40.734446999999996,1.0,470.0,17.0,20.0,4.0,2010.0,6,0.5178878046773344
12.0,-73.950458,40.779752,-73.979945,40.739295,1.0,1507.0,20.0,22.0,2.0,2013.0,3,3.192998579341186
19.5,-73.956905,40.745852,-73.986195,40.746557,5.0,2113.0,19.0,12.0,10.0,2014.0,0,1.5339782933786947
4.0,-73.98865509,40.75851822,-73.98834229,40.76413345,1.0,2361.0,25.0,22.0,6.0,2015.0,4,0.38832011291076096
14.1,-73.137393,41.366138,-73.137393,41.366138,1.0,511.0,28.0,13.0,5.0,2010.0,5,0.0
18.1,-73.98505300000001,40.743953999999995,-73.998098,40.682311,1.0,651.0,15.0,17.0,10.0,2010.0,5,4.313565632592405
6.1,-74.00522,40.725722,-74.006668,40.739502,1.0,1307.0,4.0,10.0,8.0,2012.0,6,0.9551195387520444
11.0,-73.977745,40.749207,-73.995795,40.716957,1.0,1897.0,17.0,7.0,3.0,2014.0,1,2.4203749854919083
13.3,-73.954148,40.770426,-73.977851,40.753454,4.0,393.0,29.0,7.0,1.0,2010.0,5,1.7069982761306417
3.3,-73.957862,40.769665,-73.96085500000001,40.763182,5.0,642.0,6.0,6.0,10.0,2010.0,3,0.4745248692889109
9.3,-73.95617800000001,40.778662,-73.97117,40.753795000000004,3.0,1131.0,10.0,13.0,2.0,2012.0,5,1.8887840142988912
4.5,-73.915049,40.772617,-73.92576,40.775542,1.0,1364.0,30.0,3.0,9.0,2012.0,0,0.5957649922346491
8.0,-73.98823,40.737832,-73.97449300000001,40.751442,2.0,2082.0,18.0,13.0,9.0,2014.0,4,1.1837934036303388
9.5,-73.98016357,40.76515198,-74.00268555,40.74481583,1.0,2312.0,7.0,20.0,5.0,2015.0,4,1.8340634489795329
8.1,-73.96503,40.753847,-73.990267,40.748096999999994,5.0,980.0,12.0,17.0,9.0,2011.0,1,1.379403300627551
4.5,-73.969548,40.753747,-73.977875,40.745692,3.0,1103.0,13.0,22.0,1.0,2012.0,5,0.7069071018961285
15.0,-73.993072,40.7368,-73.949765,40.773662,1.0,1447.0,22.0,23.0,12.0,2012.0,6,3.4094553830170646
13.26,-73.86626,40.771182,-73.803399,40.658996,1.0,1882.0,2.0,21.0,3.0,2014.0,0,8.421414825291679
12.5,-73.958621,40.800084000000005,-73.98213100000001,40.768546,1.0,1995.0,23.0,16.0,6.0,2014.0,1,2.5022151798410817
4.1,-73.95707900000001,40.766252,-73.963424,40.761776,2.0,1259.0,17.0,11.0,6.0,2012.0,0,0.45375791657020187
10.5,-73.98726500000001,40.729345,-74.015612,40.717857,4.0,1578.0,2.0,2.0,5.0,2013.0,4,1.6832455488861058
7.0,-74.00540600000001,40.739715999999994,-73.999427,40.723203000000005,1.0,1678.0,10.0,4.0,8.0,2013.0,6,1.1831045312201833
11.68,-73.994055,40.751458,-73.93418199999999,40.67605,1.0,139.0,20.0,12.0,5.0,2009.0,3,6.080969425684258
7.3,-73.96801500000001,40.765515,-73.967623,40.751628000000004,1.0,20.0,21.0,8.0,1.0,2009.0,3,0.9597183091582545
9.7,-73.987375,40.757323,-73.973945,40.737889,2.0,296.0,24.0,15.0,10.0,2009.0,6,1.5156500363135414
9.5,-73.9721,40.7549,-73.9903,40.750541999999996,1.0,1831.0,10.0,9.0,1.0,2014.0,5,0.9990541185712776
9.5,-74.01528931,40.71607589999999,-73.99716949,40.72547531,1.0,2285.0,10.0,9.0,4.0,2015.0,5,1.1498246905879967
10.57,-73.986587,40.776933,-73.871538,40.774221999999995,1.0,558.0,14.0,8.0,7.0,2010.0,3,6.0225695753007304
6.5,-73.978167,40.761823,-73.98740500000001,40.744607,1.0,751.0,24.0,22.0,1.0,2011.0,1,1.2840271169565638
13.3,-73.987156,40.768547999999996,-73.96740600000001,40.770987,2.0,753.0,26.0,12.0,1.0,2011.0,3,1.0471100145631624
10.33,-73.97295,40.689677,-73.979732,40.761315,6.0,1451.0,26.0,12.0,12.0,2012.0,3,4.962430336680455
9.0,-74.004712,40.723912,-73.981185,40.733252,1.0,1744.0,15.0,12.0,10.0,2013.0,2,1.3906613892590671
10.9,-73.98273499999999,40.763785,-73.994515,40.731852,2.0,134.0,15.0,23.0,5.0,2009.0,5,2.290901221006421
6.5,-73.973518,40.759008,-73.972138,40.745808000000004,1.0,366.0,2.0,20.0,1.0,2010.0,6,0.91488763406937
10.1,-73.951581,40.743046,-73.957949,40.761036,1.0,985.0,17.0,23.0,9.0,2011.0,6,1.286901571610911
7.3,-73.992548,40.753535,-73.9762,40.778953,5.0,1043.0,14.0,19.0,11.0,2011.0,1,1.9534967836771195
7.7,-73.988179,40.759494000000004,-73.975063,40.787265000000005,2.0,1109.0,19.0,22.0,1.0,2012.0,4,2.0378285513269345
5.0,-73.970687,40.758476,-73.964802,40.76656,1.0,1996.0,24.0,18.0,6.0,2014.0,2,0.6378318507895643
12.5,-73.948105,40.724742,-73.912582,40.699447,1.0,2067.0,3.0,4.0,9.0,2014.0,3,2.5525878345805384
16.0,-74.00239563,40.73959351,-73.97915649,40.76187134,5.0,2227.0,11.0,8.0,2.0,2015.0,3,1.9618568522460458
5.5,-73.95569611,40.77948761,-73.954422,40.76715088,1.0,2294.0,19.0,2.0,4.0,2015.0,0,0.8549888045433552
6.5,-74.007849,40.715084999999995,-73.99214599999999,40.738702,1.0,819.0,3.0,10.0,4.0,2011.0,0,1.8272237183721707
5.0,-73.986355,40.743825,-73.978838,40.753741999999995,1.0,1757.0,28.0,16.0,10.0,2013.0,1,0.7901350433907729
6.0,-73.988605,40.732191,-73.994587,40.723031,1.0,1769.0,9.0,20.0,11.0,2013.0,6,0.7061602164969416
8.9,-73.958573,40.781675,-73.979292,40.750063,1.0,115.0,26.0,8.0,4.0,2009.0,0,2.438480519052519
8.9,-73.982077,40.771843,-73.98249200000001,40.74539,1.0,384.0,20.0,21.0,1.0,2010.0,3,1.827854770315918
6.1,-73.986312,40.767128,-73.993887,40.752325,1.0,604.0,29.0,14.0,8.0,2010.0,0,1.0969317402777425
5.3,-73.979603,40.744685,-73.971695,40.758708,1.0,1288.0,16.0,5.0,7.0,2012.0,1,1.0536056242665264
8.0,-73.98436,40.74842,-73.99028,40.73182,1.0,1820.0,30.0,15.0,12.0,2013.0,1,1.188082315328827
18.1,-73.992367,40.694340000000004,-73.952777,40.632325,1.0,126.0,7.0,8.0,5.0,2009.0,4,4.760787873285055
3.7,-73.94495,40.799890999999995,-73.943034,40.794205,1.0,533.0,19.0,9.0,6.0,2010.0,6,0.4054456757156956
13.7,-73.99619399999999,40.732445,-73.956086,40.781833,1.0,721.0,24.0,21.0,12.0,2010.0,5,4.006333934452184
4.5,-73.983721,40.755977,-73.97614399999999,40.763581,2.0,2043.0,10.0,18.0,8.0,2014.0,0,0.6582368691107762
8.0,-73.984545,40.74521,-73.98172,40.757107,1.0,2073.0,9.0,7.0,9.0,2014.0,2,0.8351967501616426
6.5,-73.972923,40.760575,-73.956536,40.773125,1.0,431.0,9.0,21.0,3.0,2010.0,2,1.2195259245751222
10.9,-73.97614499999999,40.7575,-73.95724200000001,40.801825,1.0,1234.0,23.0,22.0,5.0,2012.0,3,3.218289800599676
8.5,-73.989979,40.733364,-74.007279,40.727502,2.0,1682.0,14.0,13.0,8.0,2013.0,3,0.9922245662547301
8.0,-73.96775500000001,40.762654,-73.981086,40.746156,1.0,2128.0,3.0,15.0,11.0,2014.0,1,1.3364911811473266
8.5,-74.005053,40.718990000000005,-73.987103,40.751048,4.0,488.0,5.0,19.0,5.0,2010.0,3,2.4061071599754897
16.1,-73.986239,40.740749,-73.966068,40.688927,1.0,1088.0,29.0,20.0,12.0,2011.0,4,3.733131423691699
8.1,-73.99965300000001,40.72668,-73.989212,40.757887,3.0,47.0,17.0,1.0,2.0,2009.0,2,2.2243922778471603
7.5,-73.989722,40.7296,-74.002157,40.740396999999994,1.0,1372.0,8.0,9.0,10.0,2012.0,1,0.9901285321961234
10.9,-73.959047,40.768012,-73.98464399999999,40.768668,1.0,639.0,3.0,17.0,10.0,2010.0,0,1.3402127216706985
12.1,-73.961153,40.772273,-73.997132,40.731495,1.0,667.0,31.0,14.0,10.0,2010.0,0,3.3888962915501235
17.0,-73.984725,40.768357,-73.989975,40.751892,3.0,1453.0,28.0,17.0,12.0,2012.0,5,1.17033091029041
18.5,-73.955572,40.763985,-73.96115,40.70765,6.0,1696.0,28.0,4.0,8.0,2013.0,3,3.9033120236585184
8.5,-74.00179399999999,40.739424,-73.979447,40.741391,2.0,2064.0,31.0,3.0,8.0,2014.0,0,1.1777385046541926
10.5,-73.992013,40.75925,-73.993312,40.730851,1.0,1152.0,2.0,22.0,3.0,2012.0,5,1.963359201339754
5.5,-73.96103000000001,40.760707000000004,-73.953587,40.776092,1.0,1657.0,20.0,14.0,7.0,2013.0,6,1.1321061887522872
13.0,-74.00668335,40.74380112,-74.01598358,40.71528244,1.0,2195.0,9.0,23.0,1.0,2015.0,5,2.0297275524815928
11.92,-73.97358704,40.74801636,-73.89816284,40.70988846,2.0,2318.0,13.0,23.0,5.0,2015.0,3,4.747187956873658
4.5,-73.986758,40.742277,-73.98512,40.74904,1.0,1155.0,5.0,16.0,3.0,2012.0,1,0.4750797030072466
15.7,-73.997025,40.747378999999995,-73.968243,40.689437,1.0,1298.0,26.0,1.0,7.0,2012.0,4,4.277737118217913
6.5,-73.997602,40.741765,-73.992052,40.754512,1.0,1837.0,16.0,16.0,1.0,2014.0,4,0.9274082229392324
4.5,-73.991864,40.738677,-73.991029,40.731202,1.0,447.0,25.0,17.0,3.0,2010.0,4,0.5183194394080258
14.0,-73.976872,40.780145000000005,-73.944137,40.77803,5.0,1823.0,2.0,15.0,1.0,2014.0,4,1.7189109462465875
9.5,-73.951667,40.79975,-73.951667,40.79975,5.0,1392.0,28.0,18.0,10.0,2012.0,0,0.0
18.0,-73.96623699999999,40.761916,-74.007828,40.741096999999996,1.0,1558.0,12.0,13.0,4.0,2013.0,5,2.6092520918085773
7.46,-73.999654,40.679332,-73.994708,40.750397,1.0,1921.0,10.0,5.0,4.0,2014.0,4,4.916944535777177
5.7,-73.97335799999999,40.763993,-73.98698,40.760805,1.0,303.0,31.0,14.0,10.0,2009.0,6,0.7461335190491675
14.9,-73.973577,40.757552000000004,-74.004887,40.707087,1.0,951.0,13.0,16.0,8.0,2011.0,6,3.8529199278614352
12.0,-74.003815,40.725887,-73.98859200000001,40.76404,1.0,1747.0,18.0,1.0,10.0,2013.0,5,2.753928592194247
21.5,-73.97885132,40.76242447,-74.00141907,40.72112274,6.0,2230.0,14.0,18.0,2.0,2015.0,6,3.0885541380161867
12.5,-73.98113000000001,40.720707,-73.989462,40.747657000000004,2.0,566.0,22.0,9.0,7.0,2010.0,4,1.9124792642901216
19.7,-74.017236,40.705349,-73.96794200000001,40.800005,1.0,1070.0,11.0,22.0,12.0,2011.0,0,7.030623577142696
14.5,-73.99298859,40.75191879,-73.99024963,40.7126503,1.0,2342.0,6.0,5.0,6.0,2015.0,6,2.71697759504206
8.0,-73.983287,40.741595000000004,-74.002143,40.726411999999996,1.0,2171.0,16.0,5.0,12.0,2014.0,2,1.4405133905059369
17.0,-73.98154449,40.74700546,-73.95838165,40.70432281,3.0,2190.0,4.0,22.0,1.0,2015.0,0,3.1887476353720934
8.0,-73.992432,40.732422,-73.974888,40.741743,1.0,1458.0,2.0,8.0,1.0,2013.0,3,1.1217677581980765
9.5,-73.983482,40.746987,-73.987109,40.759173,4.0,1700.0,1.0,22.0,9.0,2013.0,0,0.8631072428330273
10.0,-74.010324,40.712283,-74.010324,40.712283,1.0,1788.0,28.0,12.0,11.0,2013.0,4,0.0
18.33,-74.002666,40.749973,-73.956218,40.741717,2.0,1823.0,2.0,1.0,1.0,2014.0,4,2.497384736917157
7.3,-73.949798,40.783916999999995,-73.967223,40.770782000000004,1.0,413.0,19.0,19.0,2.0,2010.0,5,1.2863980610329282
5.5,-73.843712,40.721548,-73.829911,40.72894,1.0,1672.0,4.0,2.0,8.0,2013.0,0,0.884916120995976
8.05,-73.863765,40.770117,-73.9957,40.754022,2.0,1673.0,5.0,11.0,8.0,2013.0,1,6.993558678961852
4.5,-73.960367,40.797545,-73.961483,40.806043,1.0,576.0,1.0,11.0,8.0,2010.0,0,0.5900491618538166
6.5,-73.98419799999999,40.764707,-73.968048,40.759596,1.0,1571.0,25.0,22.0,4.0,2013.0,4,0.9159879832147166
5.9,-73.974603,40.742144,-73.974485,40.750893,1.0,96.0,7.0,16.0,4.0,2009.0,2,0.6045290560108634
9.7,-73.989487,40.747310999999996,-73.954858,40.775815,1.0,1224.0,13.0,18.0,5.0,2012.0,0,2.676371266296365
7.0,-73.96411896,40.76778793,-73.96464539,40.77275085,1.0,2326.0,21.0,17.0,5.0,2015.0,4,0.34400929654671253
10.1,-73.992293,40.715196999999996,-74.001397,40.737187,1.0,14.0,15.0,20.0,1.0,2009.0,4,1.592389045488012
6.9,-73.986796,40.722541,-74.00734200000001,40.733119,1.0,689.0,22.0,10.0,11.0,2010.0,1,1.3005754839004993
10.9,-73.993701,40.751671,-73.985866,40.727194,4.0,783.0,25.0,20.0,2.0,2011.0,5,1.7402263819287693
6.1,-73.994036,40.751631,-73.98311600000001,40.76701,1.0,1251.0,9.0,15.0,6.0,2012.0,6,1.2065256043269033
15.5,-73.97447199999999,40.732555,-74.015675,40.70628,1.0,1607.0,31.0,10.0,5.0,2013.0,5,2.819805483370996
4.5,-73.982877,40.76643,-73.98250300000001,40.771855,1.0,1860.0,8.0,10.0,2.0,2014.0,6,0.37534184496442113
6.0,-73.98033905,40.781147,-73.98654938,40.76679611,1.0,2209.0,24.0,11.0,1.0,2015.0,6,1.0434385874587782
9.3,-73.969415,40.761005,-73.99656,40.732033,1.0,597.0,22.0,18.0,8.0,2010.0,0,2.454810381506126
6.1,-73.979148,40.76231,-73.97868199999999,40.772672,2.0,1036.0,7.0,10.0,11.0,2011.0,1,0.7163601986840409
9.0,-73.982005,40.760007,-73.961393,40.777305,1.0,1551.0,5.0,16.0,4.0,2013.0,5,1.6099041193822123
11.0,-73.97235699999999,40.759032,-73.95960699999999,40.774175,1.0,1751.0,22.0,19.0,10.0,2013.0,2,1.2409115732364489
7.5,-73.990099,40.734548,-73.990078,40.734528000000005,1.0,2130.0,5.0,10.0,11.0,2014.0,3,0.001766133053419921
5.7,-73.97139,40.751417,-73.987663,40.728799,1.0,104.0,15.0,20.0,4.0,2009.0,3,1.779867576939635
6.1,-73.952843,40.783065,-73.967913,40.767717,2.0,405.0,11.0,18.0,2.0,2010.0,4,1.3214685518187734
3.3,-73.995427,40.730857,-73.991667,40.735037,3.0,1231.0,20.0,14.0,5.0,2012.0,0,0.3495207031441087
8.5,-73.983926,40.725552,-73.988518,40.713475,2.0,1279.0,7.0,3.0,7.0,2012.0,6,0.8683979524413957
14.0,-73.987488,40.721685,-73.949343,40.771968,2.0,1478.0,22.0,23.0,1.0,2013.0,2,4.007123660324939
15.7,-74.008104,40.716883,-73.972675,40.761325,1.0,879.0,2.0,14.0,6.0,2011.0,4,3.587334855261026
6.5,-73.991801,40.738338,-73.980815,40.730588,1.0,1759.0,30.0,20.0,10.0,2013.0,3,0.785845641344759
5.5,-73.981487,40.780542,-73.98208699999999,40.772187,1.0,1968.0,27.0,17.0,5.0,2014.0,2,0.5781277053121388
5.5,-73.950932,40.786069,-73.946005,40.781369,1.0,1491.0,4.0,11.0,2.0,2013.0,1,0.4146036747243917
4.0,-73.980226,40.751296999999994,-73.980226,40.751296999999994,1.0,1996.0,24.0,7.0,6.0,2014.0,2,0.0
3.3,-73.960955,40.761425,-73.960647,40.764767,1.0,314.0,11.0,21.0,11.0,2009.0,3,0.23147176910852163
4.9,-73.97800000000001,40.7524,-73.9801,40.7488,2.0,976.0,8.0,6.0,9.0,2011.0,4,0.27194060301264433
6.9,-73.993257,40.762657,-73.973665,40.756966999999996,1.0,1290.0,18.0,21.0,7.0,2012.0,3,1.0981326621450487
10.0,-73.994203,40.757958,-73.981955,40.729341,1.0,1429.0,4.0,17.0,12.0,2012.0,2,2.078598453053694
14.59,-73.77673,40.64548,-73.93808,40.750052000000004,2.0,1257.0,15.0,10.0,6.0,2012.0,5,11.119451524487932
7.7,-73.95304300000001,40.768148,-73.978774,40.761565999999995,1.0,811.0,25.0,6.0,3.0,2011.0,5,1.4212519606683258
5.7,-73.97738199999999,40.742478000000006,-73.98761,40.7457,1.0,1106.0,16.0,19.0,1.0,2012.0,1,0.5798460184668179
9.5,-73.998965,40.744532,-73.999012,40.744572999999995,1.0,1483.0,27.0,3.0,1.0,2013.0,0,0.0037518866173552345
6.9,-74.0071,40.728097,-74.007702,40.740781,1.0,420.0,26.0,9.0,2.0,2010.0,5,0.8769462944714376
5.3,-73.988488,40.670275,-73.978447,40.662835,1.0,1201.0,20.0,19.0,4.0,2012.0,5,0.7356438301648192
6.9,-73.983437,40.76166,-73.984717,40.768535,1.0,1048.0,19.0,22.0,11.0,2011.0,6,0.479716121027127
4.1,-73.986248,40.72947,-73.98599300000001,40.722725,1.0,1308.0,5.0,15.0,8.0,2012.0,0,0.46622571279355646
8.5,-73.983124,40.734716,-74.008145,40.707838,2.0,1333.0,30.0,22.0,8.0,2012.0,4,2.272771894571289
11.5,-74.00187199999999,40.724653,-73.98782800000001,40.737970000000004,1.0,1654.0,17.0,12.0,7.0,2013.0,3,1.1778326660358254
14.0,-73.999318,40.717538,-73.97861999999999,40.751306,1.0,1859.0,7.0,15.0,2.0,2014.0,5,2.5725161542596773
9.5,-73.94628906,40.77655029,-73.9644928,40.76726913,1.0,2264.0,20.0,16.0,3.0,2015.0,5,1.148265642254289
11.7,-73.955539,40.779676,-73.958922,40.814576,1.0,120.0,1.0,18.0,5.0,2009.0,5,2.41784077138646
15.0,-74.00828,40.751092,-74.004452,40.70834,1.0,2044.0,11.0,23.0,8.0,2014.0,1,2.9606698523482797
15.3,-74.003863,40.748325,-73.926738,40.759413,2.0,377.0,13.0,22.0,1.0,2010.0,3,4.1087493890779
8.8,-74.009004,40.725721,-73.88381700000001,40.757457,1.0,457.0,4.0,2.0,4.0,2010.0,0,6.910561512740957
10.0,-74.00412299999999,40.738162,-73.97460500000001,40.762275,1.0,1652.0,15.0,6.0,7.0,2013.0,1,2.2721975195770745
14.0,-73.98721313,40.73236847,-73.9588623,40.7718811,1.0,2300.0,25.0,23.0,4.0,2015.0,6,3.1072840139227957
7.3,-73.980071,40.775655,-73.992504,40.768945,1.0,151.0,1.0,19.0,6.0,2009.0,1,0.798852977313618
17.38,-73.873198,40.774165,-73.990962,40.750413,4.0,1245.0,3.0,19.0,6.0,2012.0,0,6.377703471113079
8.0,-73.988771,40.748418,-73.978587,40.762935,1.0,1466.0,10.0,11.0,1.0,2013.0,4,1.13585516723566
13.13,-73.981352,40.7678,-73.875665,40.737232,1.0,2167.0,12.0,1.0,12.0,2014.0,5,5.921214801423461
8.1,-73.981397,40.73722,-73.986508,40.757525,1.0,108.0,19.0,21.0,4.0,2009.0,0,1.4282209199171423
12.1,-74.007358,40.704631,-73.993758,40.746598,2.0,328.0,25.0,18.0,11.0,2009.0,3,2.985804176835169
5.3,-73.98280600000001,40.726979,-73.99864000000001,40.734066,2.0,1163.0,13.0,22.0,3.0,2012.0,2,0.9628463974365402
4.1,-74.00348699999999,40.72702,-74.00652,40.732852,1.0,1248.0,6.0,9.0,6.0,2012.0,3,0.433115462980584
19.63,-73.8708,40.77367,-73.995525,40.759567,5.0,1903.0,23.0,20.0,3.0,2014.0,0,6.599146381082904
4.5,-73.955961,40.785039000000005,-73.96051999999999,40.77556,2.0,378.0,14.0,22.0,1.0,2010.0,4,0.6970173556973883
5.3,-74.00870400000001,40.718548,-74.016347,40.711237,1.0,830.0,14.0,20.0,4.0,2011.0,4,0.6445004423431271
14.18,-73.979067,40.782127,-74.177755,40.690252,1.0,1075.0,16.0,14.0,12.0,2011.0,5,12.185992652562552
4.0,-73.952956,40.783211,-73.952774,40.789296,2.0,2133.0,8.0,21.0,11.0,2014.0,6,0.4205406756709426
5.3,-73.996707,40.690893,-73.98464200000001,40.683667,1.0,9.0,10.0,4.0,1.0,2009.0,6,0.8055008703286002
4.5,-73.98531700000001,40.752722,-73.98307700000001,40.762857000000004,5.0,449.0,27.0,10.0,3.0,2010.0,6,0.7100063637919176
4.36,-73.998253,40.755734999999994,-73.789684,40.646871999999995,2.0,609.0,3.0,15.0,9.0,2010.0,5,13.263961100403305
10.79,-73.874684,40.774052000000005,-73.98148,40.762648,1.0,1099.0,9.0,11.0,1.0,2012.0,1,5.643720246652438
6.9,-73.950345,40.784805,-73.96947800000001,40.795127,1.0,1216.0,5.0,3.0,5.0,2012.0,6,1.2289707531755687
6.5,-73.93773651,40.80389786,-73.93193817,40.79463959,2.0,2272.0,28.0,16.0,3.0,2015.0,6,0.707935452693049
13.3,-73.95756300000001,40.765992,-73.986092,40.759873,1.0,780.0,22.0,13.0,2.0,2011.0,2,1.5517008734375033
6.0,-73.96032199999999,40.757927,-73.970787,40.755002000000005,6.0,1848.0,27.0,9.0,1.0,2014.0,1,0.5838090813671728
2.5,-74.010751,40.702421,-74.010743,40.702385,1.0,2000.0,28.0,1.0,6.0,2014.0,6,0.002522524160411982
6.1,-73.981415,40.76855,-73.966269,40.789415000000005,1.0,597.0,22.0,7.0,8.0,2010.0,0,1.6450712095709428
7.7,-73.970409,40.789053,-73.984482,40.760519,1.0,662.0,26.0,7.0,10.0,2010.0,2,2.1045307906956605
6.5,-73.996768,40.73758,-73.993752,40.751803,1.0,1303.0,31.0,18.0,7.0,2012.0,2,0.9953155377329501
13.56,-73.99032,40.731159999999996,-73.781677,40.647242,1.0,1447.0,22.0,8.0,12.0,2012.0,6,12.37350274214808
8.75,-73.96879100000001,40.791203,-74.00772099999999,40.710862,1.0,1472.0,16.0,11.0,1.0,2013.0,3,5.913204852819732
12.0,-73.954788,40.780312,-73.983412,40.734942,1.0,1595.0,19.0,20.0,5.0,2013.0,0,3.474335176401916
6.9,-74.007408,40.717562,-74.001077,40.731745000000004,1.0,689.0,22.0,2.0,11.0,2010.0,1,1.0345050318958644
8.9,-73.99889300000001,40.73406,-74.014933,40.711247,1.0,208.0,28.0,7.0,7.0,2009.0,2,1.7860451083542468
9.7,-73.977987,40.75246,-73.989725,40.74855,5.0,284.0,12.0,18.0,10.0,2009.0,1,0.6711656696542935
7.3,-73.994087,40.751234000000004,-73.995464,40.764657,3.0,1114.0,24.0,14.0,1.0,2012.0,2,0.9302355027597412
10.1,-73.967239,40.793490000000006,-73.93244200000001,40.794829,1.0,1148.0,27.0,13.0,2.0,2012.0,1,1.8225079443600738
5.3,-74.001478,40.737655,-73.99425500000001,40.740175,1.0,789.0,3.0,19.0,3.0,2011.0,4,0.4162950687722082
9.0,-73.991513,40.750021000000004,-73.988792,40.7689,1.0,1730.0,1.0,8.0,10.0,2013.0,2,1.3121630689716888
6.0,-73.99367600000001,40.762218,-73.986239,40.755958,1.0,1875.0,23.0,1.0,2.0,2014.0,0,0.581866723555582
11.0,-73.990845,40.756167,-73.965078,40.76583,1.0,1675.0,7.0,8.0,8.0,2013.0,3,1.5047200380060237
6.5,-74.004362,40.730992,-74.00976999999999,40.722336999999996,1.0,1873.0,21.0,13.0,2.0,2014.0,5,0.661658288049113
6.1,-73.996738,40.742818,-73.98369,40.742807,2.0,441.0,19.0,19.0,3.0,2010.0,5,0.6830415752657482
9.3,-73.971717,40.78176,-73.96608499999999,40.762097999999995,1.0,1052.0,23.0,15.0,11.0,2011.0,3,1.3901092142881226
7.5,-73.984468,40.720321999999996,-73.98675300000001,40.734007,1.0,2128.0,3.0,22.0,11.0,2014.0,1,0.9530816726247627
5.5,-73.98406219,40.76190948,-73.97541809,40.75743103,1.0,2193.0,7.0,15.0,1.0,2015.0,3,0.5480911264586692
4.9,-74.001305,40.724265,-73.98761999999999,40.724458,6.0,314.0,11.0,22.0,11.0,2009.0,3,0.7167098075674735
6.5,-73.991302,40.739167,-73.99668199999999,40.725602,6.0,1351.0,17.0,15.0,9.0,2012.0,1,0.9786633606574602
11.5,-73.968057,40.762516999999995,-73.98138,40.753982,1.0,1556.0,10.0,18.0,4.0,2013.0,3,0.9132098218760177
12.32,-73.981088,40.768112,-74.009713,40.70596,1.0,1693.0,25.0,16.0,8.0,2013.0,0,4.548265352927764
9.5,-73.978847,40.761767,-73.989947,40.756787,2.0,1700.0,1.0,18.0,9.0,2013.0,0,0.6751781467379205
